Q5SM34_THET8	F2NLR2_MARHT	1:1	
Q5SM33_THET8	F2NLR1_MARHT	1:1	
Q5SM32_THET8	F2NPS4_MARHT	1:1	853395
Q5SM31_THET8	F2NPS3_MARHT	1:1	604804
Q5SM28	F2NPS2_MARHT	1:1	1109743
Q5SM27	F2NLT8_MARHT	1:1	749985
Q5SM25	F2NL23_MARHT	1:1	1063190
Q5SM24_THET8	F2NNT5_MARHT	1:1	779787
Q5SM23	F2NNT4_MARHT	1:1	1114849
Q5SM22_THET8	F2NNT3_MARHT	1:1	635281
Q5SM19_THET8	F2NN42_MARHT	1:1	1111392
Q5SM16	F2NLS3_MARHT	1:1	853845
Q5SM15	F2NLS2_MARHT	1:1	822507
Q5SM14	F2NLS1_MARHT	1:1	1112130
Q5SM13_THET8	F2NKS6_MARHT	1:1	1096682
Q5SM12_THET8	F2NN23_MARHT	1:1	691436
Q5SM11_THET8	F2NN39_MARHT	1:1	862246
Q5SM10_THET8	F2NKS1_MARHT	1:1	61441
Q5SM09	F2NKS0_MARHT	1:1	1103677
Q5SM08_THET8	F2NPX2_MARHT	1:1	829452
Q5SM07_THET8	F2NPX4_MARHT	1:1	802420
Q5SM06_THET8	F2NPX6_MARHT	1:1	1072219
Q5SM05_THET8	F2NKQ0_MARHT	1:1	858925
Q5SM04_THET8	F2NKQ1_MARHT	1:1	60792
Q5SM03	F2NKQ2_MARHT	1:1	1111612
Q5SM01	F2NKN8_MARHT	1:1	1115060
Q5SM00_THET8	F2NNW8_MARHT	1:1	
Q5SLZ9_THET8	F2NNW7_MARHT	1:1	871226
Q5SLZ8_THET8	F2NNW6_MARHT	1:1	852462
Q5SLZ7_THET8	F2NN25_MARHT	1:1	1016299
Q5SLZ5_THET8	F2NN24_MARHT	1:1	852195
Q5SLY6_THET8	F2NR88_MARHT	1:1	1082940
Q5SLY4_THET8	F2NNG0_MARHT	1:1	61218
Q5SLY3_THET8	F2NMX4_MARHT	1:1	1044833
Q5SLY2_THET8	F2NMX1_MARHT	1:1	604879
Q5SLY1_THET8	F2NPQ8_MARHT	1:1	1108536
Q5SLY0_THET8	F2NNP2_MARHT	1:1	1103602
Q5SLX8_THET8	F2NN18_MARHT	1:1	786649
Q5SLX7_THET8	F2NN19_MARHT	1:1	717163
Q5SLX6_THET8	F2NN20_MARHT	1:1	
Q5SLX5_THET8	F2NN21_MARHT	1:1	754934
Q5SLX4_THET8	F2NKK6_MARHT	1:1	1100501
P83700	F2NNE1_MARHT	1:1	1035494
Q5SLX2	F2NNE0_MARHT	1:1	829782
Q5SLX1	F2NM50_MARHT	1:1	994765
Q5SLX0_THET8	F2NPG3_MARHT	1:1	1099614
Q5SLW9	F2NPG4_MARHT	1:1	
Q5SLW8_THET8	F2NKF4_MARHT	1:1	851932
Q5SLW7_THET8	F2NKF5_MARHT	1:1	607927
P03942	F2NQ28_MARHT	1:1	851062
Q5SLW5_THET8	F2NQ27_MARHT	1:1	61587
Q5SLW4_THET8	F2NQ26_MARHT	1:1	1081802
Q5SLW0_THET8	F2NNR4_MARHT	1:1	1077339
Q5SLV9_THET8	F2NQ57_MARHT	1:1	713828
Q5SLV8_THET8	F2NQ56_MARHT	1:1	1110041
Q5SLV6_THET8	F2NPX7_MARHT	1:1	851934
Q5SLV5	F2NRA6_MARHT	1:1	1114074
Q5SLV4_THET8	F2NLP1_MARHT	1:1	827788
Q5SLV3_THET8	F2NNN3_MARHT	1:1	1067237
Q5SLV2_THET8	F2NNN4_MARHT	1:1	1042719
Q5SLV1_THET8	F2NPX5_MARHT	1:1	
Q5SLV0_THET8	F2NNN5_MARHT	1:1	855680
Q5SLU9_THET8	F2NNN6_MARHT	1:1	715392
Q5SLU8_THET8	F2NNN7_MARHT	1:1	832132
Q5SLU7_THET8	F2NNN8_MARHT	1:1	774844
Q5SLU6_THET8	F2NNN9_MARHT	1:1	61029
Q5SLU5	F2NNP0_MARHT	1:1	1097323
Q5SLU4_THET8	F2NKX9_MARHT	1:1	
Q5SLU3_THET8	F2NR99_MARHT	1:1	823359
Q5SLU2_THET8	F2NPW3_MARHT	1:1	708636
Q5SLU0_THET8	F2NQX5_MARHT	1:1	853018
Q5SLT8_THET8	F2NNR5_MARHT	1:1	832483
Q5SLT7_THET8	F2NQ53_MARHT	1:1	1041535
Q5SLT6_THET8	F2NQ54_MARHT	1:1	1055975
Q5SLT5_THET8	F2NQ55_MARHT	1:1	1041534
Q8VVE3	F2NL07_MARHT	1:1	1092626
Q8VVE2	F2NL08_MARHT	1:1	1115326
Q5SLT2_THET8	F2NN64_MARHT	1:1	851751
Q5SLT1_THET8	F2NN65_MARHT	1:1	709966
Q5SLT0_THET8	F2NN67_MARHT	1:1	61747
Q5SLS9_THET8	F2NN68_MARHT	1:1	1081922
Q5SLS8_THET8	F2NN69_MARHT	1:1	852421
Q5SLS7_THET8	F2NK22_MARHT	1:1	1041536
Q5SLS6	F2NN71_MARHT	1:1	1108049
Q5SLS5_THET8	F2NN73_MARHT	1:1	1107127
Q5SLS4_THET8	F2NN74_MARHT	1:1	851688
Q5SLS3_THET8	F2NN75_MARHT	1:1	
Q5SLS1	F2NPQ9_MARHT	1:1	1108498
Q5SLS0_THET8	F2NN15_MARHT	1:1	772329
Q5SLR9_THET8	F2NN61_MARHT	1:1	852817
Q5SLR8_THET8	F2NR37_MARHT	1:1	1073489
Q5SLR7_THET8	F2NR94_MARHT	1:1	771762
Q5SLR6_THET8	F2NR95_MARHT	1:1	786967
Q5SLR5	F2NL58_MARHT	1:1	1056690
Q5SLR4	F2NL57_MARHT	1:1	1106167
Q5SLR3	F2NL56_MARHT	1:1	634196
Q5SLR1_THET8	F2NL55_MARHT	1:1	713822
Q5SLR0_THET8	F2NL54_MARHT	1:1	677329
Q5SLQ6_THET8	F2NL38_MARHT	1:1	1093193
Q5SLQ5_THET8	F2NL40_MARHT	1:1	52693
Q5SLQ4	F2NL41_MARHT	1:1	1111528
Q5SLQ3	F2NL42_MARHT	1:1	1091940
Q5SLQ2_THET8	F2NNR2_MARHT	1:1	
Q5SLQ1	F2NKT5_MARHT	1:1	1066475
Q5SLQ0	F2NKT6_MARHT	1:1	1084316
Q5SLP9	F2NKT7_MARHT	1:1	60566
Q5SLP8	F2NKT8_MARHT	1:1	1100572
Q5SLP7	F2NL06_MARHT	1:1	1113546
Q5SLP6	F2NL05_MARHT	1:1	1114269
P35872	F2NL04_MARHT	1:1	825015
P38383	F2NL03_MARHT	1:1	1070264
P35871	F2NL02_MARHT	1:1	1096752
P60339	F2NL01_MARHT	n:1	851653
Q5SLP1	F2NNW5_MARHT	1:1	1093489
Q5SLP0_THET8	F2NNV8_MARHT	1:1	61399
Q5SLN9_THET8	F2NNV7_MARHT	1:1	61489
Q5SLN8_THET8	F2NNV5_MARHT	1:1	
Q5SLN7_THET8	F2NNU7_MARHT	1:1	741459
Q5SLN6_THET8	F2NNU8_MARHT	1:1	635922
Q5SLN5	F2NNV0_MARHT	1:1	1111672
Q5SLN4_THET8	F2NNW9_MARHT	1:1	842170
Q5SLN3_THET8	F2NQ33_MARHT	1:1	714113
Q5SLN2_THET8	F2NQ34_MARHT	1:1	714447
Q5SLN1	F2NQ35_MARHT	1:1	851701
Q5SLN0_THET8	F2NN58_MARHT	1:1	851983
Q5SLM9_THET8	F2NN40_MARHT	1:1	1065452
Q5SLM8_THET8	F2NN41_MARHT	1:1	727761
Q5SLM7_THET8	F2NPT5_MARHT	1:1	858237
Q5SLM6_THET8	F2NQ52_MARHT	1:1	
Q5SLM4_THET8	F2NPR8_MARHT	1:1	
Q5SLM3	F2NPY0_MARHT	1:1	1068862
Q5SLM2	F2NL64_MARHT	1:1	689088
P61493	F2NL65_MARHT	1:1	1105264
Q5SLL8_THET8	F2NL66_MARHT	1:1	853054
Q5SLL6	F2NKM5_MARHT	1:1	
Q5SLL5	F2NKM8_MARHT	1:1	804007
Q5SLL3	F2NM59_MARHT	1:1	1093806
Q5SLL1_THET8	F2NM58_MARHT	1:1	1090754
Q5SLL0	F2NM57_MARHT	1:1	1102969
P59846	F2NM56_MARHT	1:1	1109859
Q5SLK6_THET8	F2NR10_MARHT	1:1	677298
Q5SLK5_THET8	F2NR09_MARHT	1:1	713820
Q5SLK4_THET8	F2NR08_MARHT	1:1	1112957
Q5SLK3_THET8	F2NK49_MARHT	1:1	1107105
Q9F1Q3	F2NLJ2_MARHT	1:1	1091981
Q5SLJ9_THET8	F2NKV0_MARHT	1:1	1033070
Q5SLJ8_THET8	F2NP84_MARHT	1:1	
Q5SLJ7_THET8	F2NPM7_MARHT	1:1	851670
Q5SLJ6_THET8	F2NPM6_MARHT	1:1	1076332
Q5SLJ4_THET8	F2NPM4_MARHT	1:1	1054807
Q5SLJ0_THET8	F2NQ05_MARHT	1:1	770457
Q5SLI9_THET8	F2NQ04_MARHT	1:1	630817
Q5SLI8	F2NPM9_MARHT	1:1	1113688
Q5SLI7	F2NPL1_MARHT	1:1	1104527
Q5SLI5_THET8	F2NPL2_MARHT	1:1	
Q5SLI4_THET8	F2NKN1_MARHT	1:1	
Q5SLI3	F2NMV0_MARHT	1:1	1098707
Q5SLI2_THET8	F2NMV1_MARHT	1:1	815738
P98005	F2NMV2_MARHT	1:1	
Q5SLH8_THET8	F2NQQ1_MARHT	1:1	61372
Q5SLH7_THET8	F2NQZ2_MARHT	1:1	61592
Q5SLH6_THET8	F2NKS8_MARHT	1:1	61216
Q5SLH5_THET8	F2NKS9_MARHT	1:1	1055912
Q5SLH4	F2NKT0_MARHT	1:1	1112625
Q5SLH3	F2NR11_MARHT	1:1	604351
Q5SLH2	F2NR12_MARHT	1:1	1110255
Q5SLH1_THET8	F2NR13_MARHT	1:1	1090263
Q5SLH0_THET8	F2NR14_MARHT	1:1	1103014
Q5SLG9_THET8	F2NR15_MARHT	1:1	708362
Q5SLG7_THET8	F2NM16_MARHT	1:1	1103212
Q5SLG6_THET8	F2NP99_MARHT	1:1	759846
Q5SLG5_THET8	F2NR30_MARHT	1:1	1007577
Q5SLG4_THET8	F2NR29_MARHT	1:1	1002946
Q5SLG3_THET8	F2NR28_MARHT	1:1	709970
Q5SLG2_THET8	F2NR26_MARHT	1:1	721649
Q5SLG1_THET8	F2NPI4_MARHT	1:1	61791
Q5SLF9_THET8	F2NPK8_MARHT	1:1	1040055
Q5SLF8	F2NPK9_MARHT	1:1	1003023
Q5SLF7	F2NKC4_MARHT	1:1	1084527
Q5SLF6_THET8	F2NPR4_MARHT	1:1	
Q5SLF5_THET8	F2NKU1_MARHT	1:1	1093899
Q5SLF4_THET8	F2NKU0_MARHT	1:1	61728
Q5SLF3_THET8	F2NKT9_MARHT	1:1	818490
Q5SLF2_THET8	F2NKR3_MARHT	1:1	1094237
Q5SLF1_THET8	F2NKR4_MARHT	1:1	1004006
Q5SLF0_THET8	F2NNN0_MARHT	1:1	604710
Q5SLE9_THET8	F2NNM9_MARHT	1:1	
Q5SLE8	F2NNM8_MARHT	1:1	1099521
Q5SLE7_THET8	F2NQ75_MARHT	1:1	851868
Q5SLE6_THET8	F2NQ76_MARHT	1:1	
Q5SLE5_THET8	F2NNG4_MARHT	1:1	1099120
Q5SLE3_THET8	F2NNG3_MARHT	1:1	772017
Q5SLE2_THET8	F2NNG2_MARHT	1:1	852036
Q5SLE1_THET8	F2NNG1_MARHT	1:1	49006
Q5SLD4_THET8	F2NMX3_MARHT	1:1	851899
Q5SLD3_THET8	F2NKU2_MARHT	1:1	
Q5SLD1_THET8	F2NPR3_MARHT	1:1	1074058
Q5SLD0_THET8	F2NPR2_MARHT	1:1	1022894
Q5SLC9	F2NPR1_MARHT	1:1	652569
Q5SLC8_THET8	F2NPR0_MARHT	1:1	652568
Q9LCX2	F2NR82_MARHT	1:1	1003005
Q5SLC6_THET8	F2NR84_MARHT	1:1	1114169
Q5SLC5_THET8	F2NR85_MARHT	1:1	742037
Q5SLC4_THET8	F2NR86_MARHT	1:1	
Q5SLC3_THET8	F2NN12_MARHT	1:1	843545
Q5SLC2_THET8	F2NN11_MARHT	1:1	742828
Q5SLC1	F2NNL6_MARHT	1:1	1105035
Q5SLC0_THET8	F2NNL8_MARHT	1:1	848565
Q5SLB9_THET8	F2NMD2_MARHT	1:1	1043764
Q5SLB8_THET8	F2NMB7_MARHT	1:1	829860
Q5SLB2_THET8	F2NMB8_MARHT	1:1	1101659
Q5SLB1_THET8	F2NLP6_MARHT	1:1	821495
Q5SLB0_THET8	F2NLP7_MARHT	1:1	782213
Q5SLA9	F2NLP8_MARHT	1:1	853681
Q5SLA8	F2NLP9_MARHT	1:1	851652
Q5SLA7_THET8	F2NLQ0_MARHT	1:1	865770
Q5SLA6_THET8	F2NLQ1_MARHT	1:1	851680
Q5SLA5_THET8	F2NLQ2_MARHT	1:1	
Q5SLA4_THET8	F2NLQ3_MARHT	1:1	859559
Q5SLA1_THET8	F2NKX2_MARHT	1:1	1071646
Q5SLA0_THET8	F2NKX3_MARHT	1:1	750974
Q5SL99_THET8	F2NL35_MARHT	1:1	632700
Q5SL98_THET8	F2NKX1_MARHT	1:1	637471
Q5SL97_THET8	F2NKX0_MARHT	1:1	746580
Q5SL96_THET8	F2NKW9_MARHT	1:1	1101515
Q5SL95_THET8	F2NKW8_MARHT	1:1	1101523
Q5SL90_THET8	F2NKW4_MARHT	1:1	853912
Q5SL89_THET8	F2NKW5_MARHT	1:1	60607
Q5SL88_THET8	F2NLY6_MARHT	1:1	775395
Q5SL87	F2NLY7_MARHT	1:1	1101867
Q5SL86	F2NLZ2_MARHT	1:1	1112626
Q5SL85_THET8	F2NLZ4_MARHT	1:1	1018708
Q5SL81_THET8	F2NNY7_MARHT	1:1	1007994
Q5SL80_THET8	F2NP00_MARHT	1:1	
Q5SL79	F2NP01_MARHT	1:1	667274
Q5SL78_THET8	F2NP02_MARHT	1:1	630816
Q5SL77_THET8	F2NP03_MARHT	1:1	1055790
Q5SL76_THET8	F2NP04_MARHT	1:1	992387
P80339	F2NP05_MARHT	1:1	1082771
Q5SL74_THET8	F2NP06_MARHT	1:1	1106923
Q5SL72_THET8	F2NR38_MARHT	1:1	61578
Q5SL71_THET8	F2NL86_MARHT	1:1	809813
Q5SL70_THET8	F2NL87_MARHT	1:1	749999
Q5SL69_THET8	F2NL88_MARHT	1:1	1056937
Q5SL65_THET8	F2NQ86_MARHT	1:1	
Q5SL64	F2NQ87_MARHT	1:1	1059437
Q7SIC0	F2NQ88_MARHT	1:1	1113815
Q5SL62_THET8	F2NQ89_MARHT	1:1	823994
Q5SL61_THET8	F2NNF2_MARHT	1:1	1077412
Q5SL60_THET8	F2NNE7_MARHT	1:1	61247
Q5SL59_THET8	F2NNE6_MARHT	1:1	722740
Q5SL58_THET8	F2NM47_MARHT	1:1	726174
Q5SL57_THET8	F2NM48_MARHT	1:1	851846
P27000	F2NM49_MARHT	1:1	1067493
Q5SL54_THET8	F2NPB7_MARHT	1:1	851693
Q5SL53_THET8	F2NPB6_MARHT	1:1	890037
Q5SL51_THET8	F2NM94_MARHT	1:1	852215
Q5SL50_THET8	F2NM95_MARHT	1:1	775375
Q5SL49	F2NM96_MARHT	1:1	992598
Q7X5K6	F2NM97_MARHT	1:1	1102460
Q5SL46_THET8	F2NK73_MARHT	1:1	853023
Q5SL45_THET8	F2NK72_MARHT	1:1	852040
Q5SL44_THET8	F2NK71_MARHT	1:1	853537
Q5SL43_THET8	F2NK70_MARHT	1:1	853173
Q5SL42_THET8	F2NK69_MARHT	1:1	752788
Q5SL41_THET8	F2NK68_MARHT	1:1	853314
Q5SL40_THET8	F2NMF9_MARHT	1:1	851993
Q5SL39_THET8	F2NMF8_MARHT	1:1	1079967
Q5SL38_THET8	F2NMF7_MARHT	1:1	749807
Q5SL37_THET8	F2NLM7_MARHT	1:1	1042119
Q5SL36	F2NL22_MARHT	1:1	1113678
Q5SL35	F2NL21_MARHT	1:1	1115094
Q5SL34_THET8	F2NL74_MARHT	1:1	47376
Q5SL33_THET8	F2NL75_MARHT	1:1	829457
Q5SL32_THET8	F2NL76_MARHT	1:1	630899
Q5SL30_THET8	F2NMP7_MARHT	1:1	61586
Q5SL28	F2NR17_MARHT	1:1	605446
Q5SL27_THET8	F2NMP3_MARHT	1:1	1014083
Q5SL24_THET8	F2NQT4_MARHT	1:1	1024887
Q5SL23_THET8	F2NQT3_MARHT	1:1	
Q5SL22_THET8	F2NQT2_MARHT	1:1	699356
Q5SL21_THET8	F2NQT1_MARHT	1:1	851986
Q5SL20_THET8	F2NQT0_MARHT	1:1	851743
Q5SL19_THET8	F2NLX4_MARHT	1:1	1016666
Q5SL18_THET8	F2NLX3_MARHT	1:1	1034755
Q5SL17_THET8	F2NLX1_MARHT	1:1	61805
Q5SL16_THET8	F2NLX0_MARHT	1:1	1051342
Q5SL14_THET8	F2NM31_MARHT	1:1	993457
Q5SL09_THET8	F2NQC3_MARHT	1:1	1105668
Q5SL08_THET8	F2NQC0_MARHT	1:1	1040538
Q5SL07_THET8	F2NQB9_MARHT	1:1	833416
Q5SL04_THET8	F2NPE8_MARHT	1:1	1087676
Q5SL02_THET8	F2NPE9_MARHT	1:1	1113117
Q5SL01_THET8	F2NPF0_MARHT	1:1	61600
Q5SL00_THET8	F2NPF1_MARHT	1:1	692546
Q5SKZ8_THET8	F2NPF3_MARHT	1:1	61026
Q5SKZ7	F2NM44_MARHT	1:1	61593
Q5SKZ6_THET8	F2NMN8_MARHT	1:1	1044001
Q5SKZ3_THET8	F2NL26_MARHT	1:1	1073766
Q5SKZ0_THET8	F2NQS0_MARHT	1:1	
Q5SKY7_THET8	F2NQM5_MARHT	1:1	998066
Q5SKY5_THET8	F2NK26_MARHT	1:1	61119
Q5SKY4_THET8	F2NK25_MARHT	1:1	1076333
Q5SKY2_THET8	F2NPA3_MARHT	1:1	774984
Q5SKY0_THET8	F2NMN9_MARHT	1:1	1112029
Q5SKX9_THET8	F2NMP0_MARHT	1:1	1078877
Q5SKX6_THET8	F2NN91_MARHT	1:1	732482
Q5SKX5_THET8	F2NQE5_MARHT	n:1	
Q5SKX4_THET8	F2NNY6_MARHT	1:1	677141
Q5SKX3_THET8	F2NK27_MARHT	1:1	
Q5SKX2_THET8	F2NLG2_MARHT	1:1	991456
Q5SKX1_THET8	F2NLG1_MARHT	1:1	803576
Q5SKX0	F2NM65_MARHT	1:1	1089658
Q5SKW9	F2NM66_MARHT	1:1	726002
Q5SKW8_THET8	F2NM67_MARHT	1:1	713598
Q5SKW7	F2NM68_MARHT	1:1	713597
Q5SKW6_THET8	F2NMF3_MARHT	1:1	1066170
Q5SKW5_THET8	F2NMF4_MARHT	1:1	1016020
Q5SKW3_THET8	F2NPE5_MARHT	1:1	60639
Q5SKW1_THET8	F2NPB4_MARHT	1:1	
Q5SKW0_THET8	F2NMM4_MARHT	1:1	1033605
Q5SKV9_THET8	F2NPE6_MARHT	1:1	1087677
Q5SKV6_THET8	F2NLL0_MARHT	1:1	1113531
Q5SKV5_THET8	F2NLL1_MARHT	1:1	839767
Q5SKV3	F2NLL2_MARHT	1:1	842277
Q5SKV2_THET8	F2NLL3_MARHT	1:1	1115099
Q5SKV1_THET8	F2NLL4_MARHT	1:1	1098336
Q5SKU8_THET8	F2NLL7_MARHT	1:1	1110457
Q5SKU7_THET8	F2NLZ7_MARHT	1:1	1083376
Q5SKU6_THET8	F2NLL9_MARHT	1:1	61395
Q5SKU4_THET8	F2NKB2_MARHT	1:1	1067492
Q5SKU3_THET8	F2NLM8_MARHT	1:1	1107106
Q5SKU2	F2NLM9_MARHT	1:1	1110401
Q5SKU1	F2NLN0_MARHT	1:1	49235
P60491	F2NLN1_MARHT	1:1	1040200
Q5SKT9_THET8	F2NLN2_MARHT	1:1	788285
Q5SKT8_THET8	F2NLN3_MARHT	1:1	60718
Q5SKT7	F2NLN4_MARHT	1:1	636097
P61503	F2NMI4_MARHT	1:1	1110626
Q5SKT4_THET8	F2NMA9_MARHT	1:1	
Q5SKT3_THET8	F2NMB0_MARHT	1:1	1080431
Q5SKT2_THET8	F2NQB1_MARHT	1:1	1103427
Q5SKT1_THET8	F2NQB2_MARHT	1:1	1110666
Q5SKT0_THET8	F2NQB3_MARHT	1:1	1079141
Q5SKS9_THET8	F2NQB4_MARHT	1:1	852424
Q5SKS8_THET8	F2NQB5_MARHT	1:1	1104077
Q5SKS7_THET8	F2NQB7_MARHT	1:1	1092004
Q5SKS6	F2NLI9_MARHT	1:1	1087109
Q5SKS5_THET8	F2NLI8_MARHT	1:1	878190
Q5SKS4	F2NME8_MARHT	1:1	1014072
Q5SKS3_THET8	F2NLZ5_MARHT	1:1	
Q5SKS2_THET8	F2NMG2_MARHT	1:1	605041
Q5SKS1	F2NMG1_MARHT	1:1	1115121
Q9LCX3	F2NL93_MARHT	1:1	779789
Q5SKR9_THET8	F2NL94_MARHT	1:1	771817
Q5SKR8_THET8	F2NL95_MARHT	1:1	786966
Q5SKR7_THET8	F2NL96_MARHT	1:1	699949
Q5SKR6_THET8	F2NL97_MARHT	1:1	816091
Q5SKR5	F2NL98_MARHT	1:1	1113039
Q5SKR4_THET8	F2NLH0_MARHT	1:1	
Q5SKR1_THET8	F2NPA8_MARHT	1:1	
Q5SKQ3_THET8	F2NK37_MARHT	n:m	
Q5SKQ3_THET8	F2NN49_MARHT	n:m	
Q5SKQ2_THET8	F2NQX6_MARHT	1:1	675668
Q5SKQ0_THET8	F2NQ66_MARHT	1:1	1079584
Q5SKP8_THET8	F2NPV5_MARHT	1:1	851756
Q5SKP7_THET8	F2NM70_MARHT	1:1	
Q5SKP6_THET8	F2NQA0_MARHT	1:1	1053449
Q5SKP5_THET8	F2NP88_MARHT	1:1	1065807
Q5SKP4_THET8	F2NP81_MARHT	1:1	1053581
Q5SKP3_THET8	F2NP82_MARHT	1:1	715158
Q5SKP2	F2NP83_MARHT	1:1	726310
Q5SKP1_THET8	F2NQB8_MARHT	1:1	
Q5SKP0_THET8	F2NLI4_MARHT	1:1	772673
Q5SKN9	F2NKP0_MARHT	1:1	852292
Q5SKN8_THET8	F2NLH8_MARHT	1:1	1098698
Q5SKN7	F2NLH7_MARHT	1:1	1087262
Q5SKN6	F2NR35_MARHT	1:1	
Q5SKN5_THET8	F2NLH6_MARHT	1:1	1102098
Q5SKN4	F2NLH5_MARHT	1:1	1093748
Q5SKN3_THET8	F2NLH4_MARHT	1:1	52718
Q5SKN2_THET8	F2NLH3_MARHT	1:1	1109912
Q5SKN1	F2NPG6_MARHT	1:1	1112028
Q5SKN0_THET8	F2NQS1_MARHT	1:1	47815
Q5SKM9	F2NMJ9_MARHT	1:1	1094216
Q5SKM8	F2NMJ8_MARHT	1:1	782510
Q5SKM7	F2NMJ7_MARHT	1:1	1115205
Q5SKM6_THET8	F2NPX3_MARHT	1:1	1111325
Q5SKM3_THET8	F2NLB0_MARHT	1:1	1019698
Q5SKM2_THET8	F2NLB1_MARHT	1:1	1111455
Q5SKM0_THET8	F2NLC9_MARHT	1:1	1101737
Q5SKL9_THET8	F2NLD1_MARHT	1:1	61401
Q5SKL8_THET8	F2NP42_MARHT	1:1	1018849
Q5SKL7	F2NP43_MARHT	1:1	1106953
Q5SKL5_THET8	F2NMD9_MARHT	1:1	859607
Q5SKL4_THET8	F2NLG3_MARHT	1:1	864543
Q5SKL3_THET8	F2NLG4_MARHT	1:1	1115206
Q5SKL2_THET8	F2NLG5_MARHT	1:1	1115442
Q5SKK9_THET8	F2NKK3_MARHT	1:1	634695
Q5SKK6_THET8	F2NKK4_MARHT	1:1	997660
Q5SKK5_THET8	F2NKK5_MARHT	1:1	654880
Q5SKK2_THET8	F2NN62_MARHT	1:1	
Q5SKK0_THET8	F2NL81_MARHT	1:1	
